Starting Time, Stopping Time, Word
0:04:52.780000,0:04:53.250000,Illinois
0:04:53.250000,0:04:53.930000,IdleClips
0:04:53.730000,0:04:53.930000,We're
0:04:53.930000,0:04:54.370000,IdleClips
0:04:53.950000,0:04:54.370000,losing
0:04:54.370000,0:04:54.520000,IdleClips
0:04:54.370000,0:04:54.520000,their
0:04:54.520000,0:04:54.880000,IdleClips
0:04:54.520000,0:04:54.880000,union
0:04:54.880000,0:04:55.240000,IdleClips
0:04:54.880000,0:04:55.240000,jobs
0:04:55.240000,0:04:55.330000,IdleClips
0:04:55.240000,0:04:55.330000,at
0:04:55.330000,0:04:55.420000,IdleClips
0:04:55.330000,0:04:55.420000,the
0:04:55.420000,0:04:55.870000,IdleClips
0:04:55.420000,0:04:55.870000,Maytag
0:04:55.870000,0:04:56.170000,IdleClips
0:04:55.870000,0:04:56.170000,plant
0:04:56.170000,0:04:56.320000,IdleClips
0:04:56.170000,0:04:56.320000,that's
0:04:56.320000,0:04:56.620000,IdleClips
0:04:56.320000,0:04:56.620000,moving
0:04:56.620000,0:04:56.710000,IdleClips
0:04:56.620000,0:04:56.710000,to
0:04:56.710000,0:04:57.340000,IdleClips
0:04:56.710000,0:04:57.340000,Mexico
0:04:57.340000,0:04:57.880000,IdleClips
0:04:57.730000,0:04:57.880000,and
0:04:57.880000,0:04:58.090000,IdleClips
0:04:57.880000,0:04:58.090000,now
0:04:58.090000,0:04:58.180000,IdleClips
0:04:58.090000,0:04:58.180000,we're
0:04:58.180000,0:04:58.420000,IdleClips
0:04:58.180000,0:04:58.420000,having
0:04:58.420000,0:04:58.510000,IdleClips
0:04:58.420000,0:04:58.510000,to
0:04:58.510000,0:04:58.990000,IdleClips
0:04:58.510000,0:04:58.990000,compete
0:04:58.990000,0:04:59.230000,IdleClips
0:04:59.020000,0:04:59.230000,with
0:04:59.230000,0:04:59.350000,IdleClips
0:04:59.230000,0:04:59.350000,their
0:04:59.350000,0:04:59.560000,IdleClips
0:04:59.350000,0:04:59.560000,own
0:04:59.560000,0:05:00.070000,IdleClips
0:04:59.560000,0:05:00.070000,children
0:05:00.070000,0:05:00.400000,IdleClips
0:05:00.220000,0:05:00.400000,for
0:05:00.400000,0:05:00.730000,IdleClips
0:05:00.400000,0:05:00.730000,jobs
0:05:00.730000,0:05:00.840000,IdleClips
0:05:00.730000,0:05:00.840000,that
0:05:00.840000,0:05:01,IdleClips
0:05:00.840000,0:05:01,pay
0:05:01,0:05:01.330000,IdleClips
0:05:01,0:05:01.330000,seven
0:05:01.330000,0:05:01.600000,IdleClips
0:05:01.330000,0:05:01.600000,bucks
0:05:01.600000,0:05:01.990000,IdleClips
0:05:01.600000,0:05:01.990000,an hour
0:05:01.990000,0:05:03.280000,IdleClips
0:05:03.100000,0:05:03.280000,more
0:05:03.280000,0:05:03.400000,IdleClips
0:05:03.280000,0:05:03.400000,to
0:05:03.400000,0:05:03.580000,IdleClips
0:05:03.400000,0:05:03.580000,do
0:05:03.580000,0:05:03.730000,IdleClips
0:05:03.580000,0:05:03.730000,for
0:05:03.730000,0:05:03.820000,IdleClips
0:05:03.730000,0:05:03.820000,the
0:05:03.820000,0:05:04.210000,IdleClips
0:05:03.820000,0:05:04.210000,father
0:05:04.210000,0:05:04.360000,IdleClips
0:05:04.210000,0:05:04.360000,that
0:05:04.360000,0:05:04.450000,IdleClips
0:05:04.360000,0:05:04.450000,I
0:05:04.450000,0:05:04.690000,IdleClips
0:05:04.450000,0:05:04.690000,met
0:05:04.690000,0:05:04.810000,IdleClips
0:05:04.690000,0:05:04.810000,who
0:05:04.810000,0:05:04.990000,IdleClips
0:05:04.810000,0:05:04.990000,was
0:05:04.990000,0:05:05.470000,IdleClips
0:05:04.990000,0:05:05.470000,losing
0:05:05.470000,0:05:05.650000,IdleClips
0:05:05.470000,0:05:05.650000,his
0:05:05.650000,0:05:06.190000,IdleClips
0:05:05.650000,0:05:06.190000,job
0:05:06.190000,0:05:06.460000,IdleClips
0:05:06.250000,0:05:06.460000,and
0:05:06.460000,0:05:06.880000,IdleClips
0:05:06.460000,0:05:06.880000,choking
0:05:06.880000,0:05:07.180000,IdleClips
0:05:06.880000,0:05:07.180000,back
0:05:07.180000,0:05:07.270000,IdleClips
0:05:07.180000,0:05:07.270000,the
0:05:07.270000,0:05:07.720000,IdleClips
0:05:07.270000,0:05:07.720000,tears
0:05:07.720000,0:05:08.110000,IdleClips
0:05:07.720000,0:05:08.110000,wondering
0:05:08.110000,0:05:08.290000,IdleClips
0:05:08.110000,0:05:08.290000,how
0:05:08.290000,0:05:08.440000,IdleClips
0:05:08.290000,0:05:08.440000,he
0:05:08.440000,0:05:08.590000,IdleClips
0:05:08.440000,0:05:08.590000,would
0:05:08.590000,0:05:08.920000,IdleClips
0:05:08.590000,0:05:08.920000,pay
0:05:08.920000,0:05:10.210000,IdleClips
0:05:09.130000,0:05:10.210000,$4,500
0:05:10.210000,0:05:10.270000,IdleClips
0:05:10.210000,0:05:10.270000,a
0:05:10.270000,0:05:10.540000,IdleClips
0:05:10.270000,0:05:10.540000,month
0:05:10.540000,0:05:11.230000,IdleClips
0:05:11.080000,0:05:11.230000,for
0:05:11.230000,0:05:11.320000,IdleClips
0:05:11.230000,0:05:11.320000,the
0:05:11.320000,0:05:11.740000,IdleClips
0:05:11.320000,0:05:11.740000,drugs
0:05:11.740000,0:05:11.890000,IdleClips
0:05:11.740000,0:05:11.890000,his
0:05:11.890000,0:05:12.140000,IdleClips
0:05:11.890000,0:05:12.140000,son
0:05:12.140000,0:05:12.580000,IdleClips
0:05:12.140000,0:05:12.580000,needs
0:05:12.580000,0:05:13.360000,IdleClips
0:05:12.760000,0:05:13.360000,without
0:05:13.360000,0:05:13.540000,IdleClips
0:05:13.420000,0:05:13.540000,the
0:05:13.540000,0:05:13.780000,IdleClips
0:05:13.540000,0:05:13.780000,health
0:05:13.780000,0:05:14.170000,IdleClips
0:05:13.780000,0:05:14.170000,benefits
0:05:14.170000,0:05:14.290000,IdleClips
0:05:14.170000,0:05:14.290000,that
0:05:14.290000,0:05:14.380000,IdleClips
0:05:14.290000,0:05:14.380000,he
0:05:14.380000,0:05:14.740000,IdleClips
0:05:14.380000,0:05:14.740000,counted
0:05:14.740000,0:05:14.920000,IdleClips
0:05:14.740000,0:05:14.920000,on
0:05:14.920000,0:05:16.570000,IdleClips
0:05:16.300000,0:05:16.570000,more
0:05:16.570000,0:05:16.660000,IdleClips
0:05:16.570000,0:05:16.660000,to
0:05:16.660000,0:05:16.900000,IdleClips
0:05:16.660000,0:05:16.900000,do
0:05:16.900000,0:05:17.020000,IdleClips
0:05:16.900000,0:05:17.020000,for
0:05:17.020000,0:05:17.140000,IdleClips
0:05:17.020000,0:05:17.140000,the
0:05:17.140000,0:05:17.320000,IdleClips
0:05:17.140000,0:05:17.320000,young
0:05:17.320000,0:05:17.590000,IdleClips
0:05:17.320000,0:05:17.590000,woman
0:05:17.590000,0:05:17.710000,IdleClips
0:05:17.590000,0:05:17.710000,in
0:05:17.710000,0:05:18.610000,IdleClips
0:05:18.610000,0:05:19.090000,IdleClips
0:05:18.910000,0:05:19.090000,and
0:05:19.090000,0:05:19.630000,IdleClips
0:05:19.090000,0:05:19.630000,thousands
0:05:19.630000,0:05:19.840000,IdleClips
0:05:19.630000,0:05:19.840000,more
0:05:19.840000,0:05:20.320000,IdleClips
0:05:19.840000,0:05:20.320000,liker
0:05:20.320000,0:05:20.800000,IdleClips
0:05:20.680000,0:05:20.800000,who
0:05:20.800000,0:05:21.070000,IdleClips
0:05:20.800000,0:05:21.070000,has
0:05:21.070000,0:05:21.160000,IdleClips
0:05:21.070000,0:05:21.160000,the
0:05:21.160000,0:05:21.640000,IdleClips
0:05:21.160000,0:05:21.640000,grades
0:05:21.640000,0:05:22.030000,IdleClips
0:05:21.730000,0:05:22.030000,has
0:05:22.030000,0:05:22.120000,IdleClips
0:05:22.030000,0:05:22.120000,the
0:05:22.120000,0:05:22.660000,IdleClips
0:05:22.120000,0:05:22.660000,drive
0:05:22.660000,0:05:23.020000,IdleClips
0:05:22.690000,0:05:23.020000,has
0:05:23.020000,0:05:23.140000,IdleClips
0:05:23.020000,0:05:23.140000,the
0:05:23.140000,0:05:23.590000,IdleClips
0:05:23.140000,0:05:23.590000,will
0:05:23.590000,0:05:23.860000,IdleClips
0:05:23.650000,0:05:23.860000,but
0:05:23.860000,0:05:24.160000,IdleClips
0:05:23.860000,0:05:24.160000,doesn't
0:05:24.160000,0:05:24.400000,IdleClips
0:05:24.160000,0:05:24.400000,have
0:05:24.400000,0:05:24.460000,IdleClips
0:05:24.400000,0:05:24.460000,the
0:05:24.460000,0:05:24.850000,IdleClips
0:05:24.460000,0:05:24.850000,money
0:05:24.850000,0:05:25.180000,IdleClips
0:05:25.060000,0:05:25.180000,to
0:05:25.180000,0:05:25.300000,IdleClips
0:05:25.180000,0:05:25.300000,go
0:05:25.300000,0:05:25.420000,IdleClips
0:05:25.300000,0:05:25.420000,to
0:05:25.420000,0:05:26.050000,IdleClips
0:05:25.420000,0:05:26.050000,college
0:05:26.050000,0:05:27.310000,IdleClips
0:05:26.890000,0:05:27.310000,Now
0:05:27.310000,0:05:27.730000,IdleClips
0:05:27.460000,0:05:27.730000,don't
0:05:27.730000,0:05:27.940000,IdleClips
0:05:27.730000,0:05:27.940000,get
0:05:27.940000,0:05:28.090000,IdleClips
0:05:27.940000,0:05:28.090000,me
0:05:28.090000,0:05:28.690000,IdleClips
0:05:28.090000,0:05:28.690000,wrong
0:05:28.690000,0:05:28.900000,IdleClips
0:05:28.720000,0:05:28.900000,the
0:05:28.900000,0:05:29.380000,IdleClips
0:05:28.900000,0:05:29.380000,people
0:05:29.380000,0:05:29.560000,IdleClips
0:05:29.380000,0:05:29.560000,I
0:05:29.560000,0:05:29.890000,IdleClips
0:05:29.560000,0:05:29.890000,meet
0:05:29.890000,0:05:30.040000,IdleClips
0:05:29.890000,0:05:30.040000,in
0:05:30.040000,0:05:30.400000,IdleClips
0:05:30.040000,0:05:30.400000,small
0:05:30.400000,0:05:30.820000,IdleClips
0:05:30.400000,0:05:30.820000,towns
0:05:30.820000,0:05:30.940000,IdleClips
0:05:30.820000,0:05:30.940000,and
0:05:30.940000,0:05:31.150000,IdleClips
0:05:30.940000,0:05:31.150000,big
0:05:31.150000,0:05:31.540000,IdleClips
0:05:31.150000,0:05:31.540000,cities
0:05:31.540000,0:05:31.690000,IdleClips
0:05:31.690000,0:05:32.380000,IdleClips
0:05:31.690000,0:05:32.380000,diners
0:05:32.380000,0:05:33.280000,IdleClips
0:05:33.130000,0:05:33.280000,and
0:05:33.280000,0:05:33.640000,IdleClips
0:05:33.280000,0:05:33.640000,office
0:05:33.640000,0:05:34.300000,IdleClips
0:05:33.640000,0:05:34.300000,parks
0:05:34.300000,0:05:34.630000,IdleClips
0:05:34.450000,0:05:34.630000,they
0:05:34.630000,0:05:34.840000,IdleClips
0:05:34.630000,0:05:34.840000,don't
0:05:34.840000,0:05:35.260000,IdleClips
0:05:34.840000,0:05:35.260000,expect
0:05:35.260000,0:05:35.680000,IdleClips
0:05:35.260000,0:05:35.680000,government
0:05:35.680000,0:05:35.770000,IdleClips
0:05:35.680000,0:05:35.770000,to
0:05:35.770000,0:05:36.070000,IdleClips
0:05:35.770000,0:05:36.070000,solve
0:05:36.070000,0:05:36.190000,IdleClips
0:05:36.070000,0:05:36.190000,all
0:05:36.190000,0:05:36.310000,IdleClips
0:05:36.190000,0:05:36.310000,their
0:05:36.310000,0:05:36.940000,IdleClips
0:05:36.310000,0:05:36.940000,problems
0:05:36.940000,0:05:37.870000,IdleClips
0:05:37.690000,0:05:37.870000,They
0:05:37.870000,0:05:38.110000,IdleClips
0:05:37.870000,0:05:38.110000,know
0:05:38.110000,0:05:38.230000,IdleClips
0:05:38.110000,0:05:38.230000,they
0:05:38.230000,0:05:38.410000,IdleClips
0:05:38.230000,0:05:38.410000,have
0:05:38.410000,0:05:38.500000,IdleClips
0:05:38.410000,0:05:38.500000,to
0:05:38.500000,0:05:38.740000,IdleClips
0:05:38.500000,0:05:38.740000,work
0:05:38.740000,0:05:39.010000,IdleClips
0:05:38.740000,0:05:39.010000,hard
0:05:39.010000,0:05:39.070000,IdleClips
0:05:39.010000,0:05:39.070000,to
0:05:39.070000,0:05:39.220000,IdleClips
0:05:39.070000,0:05:39.220000,get
0:05:39.220000,0:05:39.520000,IdleClips
0:05:39.220000,0:05:39.520000,ahead
0:05:39.520000,0:05:39.850000,IdleClips
0:05:39.670000,0:05:39.850000,and
0:05:39.850000,0:05:39.970000,IdleClips
0:05:39.850000,0:05:39.970000,they
0:05:39.970000,0:05:40.360000,IdleClips
0:05:39.970000,0:05:40.360000,want
0:05:40.360000,0:05:40.690000,IdleClips
0:05:40.360000,0:05:40.690000,to
0:05:40.690000,0:05:41.890000,IdleClips
0:05:41.680000,0:05:41.890000,go
0:05:41.890000,0:05:42.040000,IdleClips
0:05:41.890000,0:05:42.040000,into
0:05:42.040000,0:05:42.130000,IdleClips
0:05:42.040000,0:05:42.130000,the
0:05:42.130000,0:05:42.490000,IdleClips
0:05:42.130000,0:05:42.490000,collar
0:05:42.490000,0:05:42.850000,IdleClips
0:05:42.490000,0:05:42.850000,counties
0:05:42.850000,0:05:43.120000,IdleClips
0:05:42.850000,0:05:43.120000,around
0:05:43.120000,0:05:43.660000,IdleClips
0:05:43.120000,0:05:43.660000,Chicago
0:05:43.660000,0:05:43.960000,IdleClips
0:05:43.780000,0:05:43.960000,and
0:05:43.960000,0:05:44.230000,IdleClips
0:05:43.960000,0:05:44.230000,people
0:05:44.230000,0:05:44.380000,IdleClips
0:05:44.230000,0:05:44.380000,will
0:05:44.380000,0:05:44.620000,IdleClips
0:05:44.380000,0:05:44.620000,tell
0:05:44.620000,0:05:44.800000,IdleClips
0:05:44.620000,0:05:44.800000,you
0:05:44.800000,0:05:45.100000,IdleClips
0:05:44.950000,0:05:45.100000,they
0:05:45.100000,0:05:45.280000,IdleClips
0:05:45.100000,0:05:45.280000,don't
0:05:45.280000,0:05:45.460000,IdleClips
0:05:45.280000,0:05:45.460000,want
0:05:45.460000,0:05:45.550000,IdleClips
0:05:45.460000,0:05:45.550000,their
0:05:45.550000,0:05:45.850000,IdleClips
0:05:45.550000,0:05:45.850000,tax
0:05:45.850000,0:05:46.060000,IdleClips
0:05:45.850000,0:05:46.060000,money
0:05:46.060000,0:05:46.540000,IdleClips
0:05:46.060000,0:05:46.540000,wasted
0:05:46.540000,0:05:46.910000,IdleClips
0:05:46.690000,0:05:46.910000,by
0:05:46.910000,0:05:46.960000,IdleClips
0:05:46.910000,0:05:46.960000,a
0:05:46.960000,0:05:47.350000,IdleClips
0:05:46.960000,0:05:47.350000,welfare
0:05:47.350000,0:05:47.830000,IdleClips
0:05:47.350000,0:05:47.830000,agency
0:05:47.830000,0:05:48.130000,IdleClips
0:05:47.830000,0:05:48.130000,or
0:05:48.130000,0:05:48.310000,IdleClips
0:05:48.130000,0:05:48.310000,by
0:05:48.310000,0:05:48.430000,IdleClips
0:05:48.310000,0:05:48.430000,the
0:05:48.430000,0:05:48.970000,IdleClips
0:05:48.430000,0:05:48.970000,Pentagon
0:05:48.970000,0:05:53.790000,IdleClips
0:05:53.550000,0:05:53.790000,Go
0:05:53.790000,0:05:54.110000,IdleClips
0:05:53.790000,0:05:54.110000,into
0:05:54.110000,0:05:54.540000,IdleClips
0:05:54.120000,0:05:54.540000,any
0:05:54.540000,0:05:54.780000,IdleClips
0:05:54.540000,0:05:54.780000,inner
0:05:54.780000,0:05:55.110000,IdleClips
0:05:54.780000,0:05:55.110000,city
0:05:55.110000,0:05:55.710000,IdleClips
0:05:55.110000,0:05:55.710000,neighborhood
0:05:55.710000,0:05:56.640000,IdleClips
0:05:56.430000,0:05:56.640000,and
0:05:56.640000,0:05:57,IdleClips
0:05:56.640000,0:05:57,folks
0:05:57,0:05:57.470000,IdleClips
0:05:57.200000,0:05:57.470000,tell
0:05:57.470000,0:05:57.680000,IdleClips
0:05:57.470000,0:05:57.680000,you
0:05:57.980000,0:05:58.160000,that
0:05:58.160000,0:05:58.640000,IdleClips
0:05:58.160000,0:05:58.640000,government
0:05:58.640000,0:05:59.180000,IdleClips
0:05:58.640000,0:05:59.180000,alone
0:05:59.670000,0:05:59.990000,IdleClips
0:05:59.690000,0:05:59.990000,teach
0:05:59.990000,0:06:00.200000,IdleClips
0:05:59.990000,0:06:00.200000,our
0:06:00.200000,0:06:00.530000,IdleClips
0:06:00.200000,0:06:00.530000,kids
0:06:00.530000,0:06:00.650000,IdleClips
0:06:00.530000,0:06:00.650000,to
0:06:00.650000,0:06:01.070000,IdleClips
0:06:00.650000,0:06:01.070000,learn
0:06:01.070000,0:06:01.370000,IdleClips
0:06:01.190000,0:06:01.370000,They
0:06:01.370000,0:06:01.640000,IdleClips
0:06:01.370000,0:06:01.640000,know
0:06:01.640000,0:06:01.820000,IdleClips
0:06:01.640000,0:06:01.820000,the
0:06:01.820000,0:06:02.180000,IdleClips
0:06:01.820000,0:06:02.180000,parents
0:06:02.180000,0:06:02.420000,IdleClips
0:06:02.180000,0:06:02.420000,have
0:06:02.420000,0:06:02.540000,IdleClips
0:06:02.420000,0:06:02.540000,to
0:06:02.540000,0:06:03.020000,IdleClips
0:06:02.540000,0:06:03.020000,teach
0:06:03.020000,0:06:03.260000,IdleClips
0:06:03.080000,0:06:03.260000,the
0:06:03.260000,0:06:03.710000,IdleClips
0:06:03.260000,0:06:03.710000,children
0:06:03.710000,0:06:03.980000,IdleClips
0:06:03.710000,0:06:03.980000,can
0:06:03.980000,0:06:04.400000,IdleClips
0:06:03.980000,0:06:04.400000,achieve
0:06:04.400000,0:06:04.670000,IdleClips
0:06:04.400000,0:06:04.670000,unless
0:06:04.670000,0:06:04.820000,IdleClips
0:06:04.670000,0:06:04.820000,we
0:06:04.820000,0:06:05.150000,IdleClips
0:06:05.150000,0:06:05.270000,IdleClips
0:06:05.150000,0:06:05.270000,their
0:06:05.270000,0:06:06.050000,IdleClips
0:06:05.270000,0:06:06.050000,expectations
0:06:06.050000,0:06:06.410000,IdleClips
0:06:06.230000,0:06:06.410000,and
0:06:06.410000,0:06:06.650000,IdleClips
0:06:06.410000,0:06:06.650000,turn
0:06:06.650000,0:06:06.830000,IdleClips
0:06:06.650000,0:06:06.830000,off
0:06:06.830000,0:06:06.920000,IdleClips
0:06:06.830000,0:06:06.920000,the
0:06:06.920000,0:06:07.460000,IdleClips
0:06:06.920000,0:06:07.460000,television
0:06:07.460000,0:06:07.910000,IdleClips
0:06:07.460000,0:06:07.910000,sets
0:06:07.910000,0:06:08.210000,IdleClips
0:06:08,0:06:08.210000,and
0:06:08.210000,0:06:08.620000,IdleClips
0:06:08.210000,0:06:08.620000,erratic
0:06:08.890000,0:06:09.230000,IdleClips
0:06:09.080000,0:06:09.230000,The
0:06:09.230000,0:06:09.770000,IdleClips
0:06:09.770000,0:06:09.920000,IdleClips
0:06:09.770000,0:06:09.920000,that
0:06:09.920000,0:06:10.280000,IdleClips
0:06:09.920000,0:06:10.280000,says
0:06:10.280000,0:06:10.550000,IdleClips
0:06:10.550000,0:06:10.970000,IdleClips
0:06:10.550000,0:06:10.970000,black
0:06:10.970000,0:06:11.300000,IdleClips
0:06:10.970000,0:06:11.300000,youth
0:06:11.300000,0:06:11.480000,IdleClips
0:06:11.300000,0:06:11.480000,with
0:06:11.480000,0:06:11.540000,IdleClips
0:06:11.480000,0:06:11.540000,a
0:06:11.540000,0:06:11.900000,IdleClips
0:06:11.540000,0:06:11.900000,book
0:06:11.900000,0:06:12.170000,IdleClips
0:06:11.960000,0:06:12.170000,is
0:06:12.170000,0:06:12.560000,IdleClips
0:06:12.170000,0:06:12.560000,acting
0:06:12.560000,0:06:12.860000,IdleClips
0:06:12.560000,0:06:12.860000,white
0:06:12.860000,0:06:13.190000,IdleClips
0:06:13.040000,0:06:13.190000,They
0:06:13.190000,0:06:13.400000,IdleClips
0:06:13.190000,0:06:13.400000,know
0:06:13.400000,0:06:13.670000,IdleClips
0:06:13.400000,0:06:13.670000,those
0:06:13.670000,0:06:14.120000,IdleClips
0:06:13.670000,0:06:14.120000,things
0:06:14.120000,0:06:21.230000,IdleClips
0:06:20.780000,0:06:21.230000,People
0:06:21.230000,0:06:21.560000,IdleClips
0:06:21.230000,0:06:21.560000,don't
0:06:21.560000,0:06:22.340000,IdleClips
0:06:21.560000,0:06:22.340000,expect
0:06:22.340000,0:06:23.630000,IdleClips
0:06:23.330000,0:06:23.630000,People
0:06:23.630000,0:06:23.870000,IdleClips
0:06:23.630000,0:06:23.870000,don't
0:06:23.870000,0:06:24.320000,IdleClips
0:06:23.870000,0:06:24.320000,expect
0:06:24.320000,0:06:24.890000,IdleClips
0:06:24.320000,0:06:24.890000,government
0:06:24.890000,0:06:25.040000,IdleClips
0:06:24.890000,0:06:25.040000,to
0:06:25.040000,0:06:25.460000,IdleClips
0:06:25.040000,0:06:25.460000,solve
0:06:25.460000,0:06:25.610000,IdleClips
0:06:25.460000,0:06:25.610000,all
0:06:25.610000,0:06:25.760000,IdleClips
0:06:25.610000,0:06:25.760000,their
0:06:25.760000,0:06:26.480000,IdleClips
0:06:25.760000,0:06:26.480000,problems
0:06:27.680000,0:06:27.830000,but
0:06:27.830000,0:06:27.990000,IdleClips
0:06:27.840000,0:06:27.990000,they
0:06:27.990000,0:06:28.500000,IdleClips
0:06:28.500000,0:06:28.830000,IdleClips
0:06:28.500000,0:06:28.830000,deep
0:06:28.830000,0:06:29.070000,IdleClips
0:06:28.830000,0:06:29.070000,in
0:06:29.070000,0:06:29.220000,IdleClips
0:06:29.070000,0:06:29.220000,their
0:06:29.220000,0:06:29.940000,IdleClips
0:06:29.220000,0:06:29.940000,bones
0:06:29.940000,0:06:30.700000,IdleClips
0:06:30.700000,0:06:30.870000,IdleClips
0:06:30.870000,0:06:31.110000,IdleClips
0:06:30.870000,0:06:31.110000,just
0:06:31.110000,0:06:31.230000,IdleClips
0:06:31.110000,0:06:31.230000,a
0:06:31.230000,0:06:31.740000,IdleClips
0:06:31.230000,0:06:31.740000,slight
0:06:31.740000,0:06:32.040000,IdleClips
0:06:31.740000,0:06:32.040000,change
0:06:32.040000,0:06:32.160000,IdleClips
0:06:32.040000,0:06:32.160000,in
0:06:32.160000,0:06:32.700000,IdleClips
0:06:32.160000,0:06:32.700000,priorities
0:06:32.700000,0:06:32.850000,IdleClips
0:06:32.700000,0:06:32.850000,we
0:06:32.850000,0:06:32.970000,IdleClips
0:06:32.850000,0:06:32.970000,can
0:06:32.970000,0:06:33.150000,IdleClips
0:06:32.970000,0:06:33.150000,make
0:06:33.150000,0:06:33.390000,IdleClips
0:06:33.150000,0:06:33.390000,sure
0:06:33.390000,0:06:33.540000,IdleClips
0:06:33.390000,0:06:33.540000,that
0:06:33.540000,0:06:33.780000,IdleClips
0:06:33.540000,0:06:33.780000,every
0:06:33.780000,0:06:34.050000,IdleClips
0:06:33.780000,0:06:34.050000,child
0:06:34.050000,0:06:34.110000,IdleClips
0:06:34.050000,0:06:34.110000,in
0:06:34.110000,0:06:34.710000,IdleClips
0:06:34.110000,0:06:34.710000,America
0:06:34.710000,0:06:35.100000,IdleClips
0:06:34.890000,0:06:35.100000,has
0:06:35.100000,0:06:35.130000,IdleClips
0:06:35.100000,0:06:35.130000,a
0:06:35.130000,0:06:35.460000,IdleClips
0:06:35.130000,0:06:35.460000,decent
0:06:35.460000,0:06:35.730000,IdleClips
0:06:35.460000,0:06:35.730000,shot
0:06:35.730000,0:06:35.820000,IdleClips
0:06:35.730000,0:06:35.820000,at
0:06:35.820000,0:06:36.030000,IdleClips
0:06:35.820000,0:06:36.030000,life
0:06:36.030000,0:06:37.010000,IdleClips
0:06:36.800000,0:06:37.010000,and
0:06:37.010000,0:06:37.110000,IdleClips
0:06:37.110000,0:06:37.170000,IdleClips
0:06:37.110000,0:06:37.170000,the
0:06:37.170000,0:06:37.470000,IdleClips
0:06:37.170000,0:06:37.470000,doors
0:06:37.470000,0:06:37.530000,IdleClips
0:06:37.470000,0:06:37.530000,of
0:06:37.530000,0:06:38.040000,IdleClips
0:06:37.530000,0:06:38.040000,opportunity
0:06:38.040000,0:06:38.370000,IdleClips
0:06:38.040000,0:06:38.370000,remain
0:06:38.370000,0:06:38.730000,IdleClips
0:06:38.370000,0:06:38.730000,open
0:06:38.730000,0:06:38.810000,IdleClips
0:06:38.730000,0:06:38.810000,to
0:06:38.810000,0:06:39.240000,IdleClips
0:06:38.810000,0:06:39.240000,all
0:06:39.240000,0:06:39.570000,IdleClips
0:06:39.300000,0:06:39.570000,they
0:06:39.570000,0:06:40.230000,IdleClips
0:06:39.570000,0:06:40.230000,know
0:06:40.230000,0:06:40.470000,IdleClips
0:06:40.260000,0:06:40.470000,we
0:06:40.470000,0:06:40.620000,IdleClips
0:06:40.470000,0:06:40.620000,can
0:06:40.620000,0:06:40.770000,IdleClips
0:06:40.620000,0:06:40.770000,do
0:06:40.770000,0:06:41.100000,IdleClips
0:06:40.770000,0:06:41.100000,better
0:06:41.100000,0:06:41.910000,IdleClips
0:06:41.730000,0:06:41.910000,and
0:06:41.910000,0:06:42,IdleClips
0:06:41.910000,0:06:42,they
0:06:42,0:06:42.270000,IdleClips
0:06:42,0:06:42.270000,want
0:06:42.270000,0:06:42.420000,IdleClips
0:06:42.270000,0:06:42.420000,that
0:06:42.420000,0:06:42.960000,IdleClips
0:06:42.420000,0:06:42.960000,choice
0:06:42.960000,0:06:44.460000,IdleClips
0:06:44.250000,0:06:44.460000,In
0:06:44.460000,0:06:44.760000,IdleClips
0:06:44.460000,0:06:44.760000,this
0:06:44.760000,0:06:45.540000,IdleClips
0:06:44.760000,0:06:45.540000,election
0:06:45.540000,0:06:45.900000,IdleClips
0:06:45.660000,0:06:45.900000,we
0:06:45.900000,0:06:46.290000,IdleClips
0:06:45.900000,0:06:46.290000,offer
0:06:46.290000,0:06:46.530000,IdleClips
0:06:46.290000,0:06:46.530000,that
0:06:46.530000,0:06:47.160000,IdleClips
0:06:46.530000,0:06:47.160000,choice
0:06:47.160000,0:06:47.730000,IdleClips
0:06:47.460000,0:06:47.730000,Our
0:06:47.730000,0:06:48.150000,IdleClips
0:06:47.730000,0:06:48.150000,Party
0:06:48.150000,0:06:48.360000,IdleClips
0:06:48.150000,0:06:48.360000,has
0:06:48.360000,0:06:48.780000,IdleClips
0:06:48.360000,0:06:48.780000,chosen
0:06:48.780000,0:06:48.840000,IdleClips
0:06:48.780000,0:06:48.840000,a
0:06:48.840000,0:06:49.110000,IdleClips
0:06:48.840000,0:06:49.110000,man
0:06:49.110000,0:06:49.260000,IdleClips
0:06:49.110000,0:06:49.260000,to
0:06:49.260000,0:06:49.470000,IdleClips
0:06:49.260000,0:06:49.470000,lead
0:06:49.470000,0:06:49.740000,IdleClips
0:06:49.470000,0:06:49.740000,us
0:06:49.740000,0:06:50.010000,IdleClips
0:06:49.890000,0:06:50.010000,who
0:06:50.010000,0:06:50.520000,IdleClips
0:06:50.010000,0:06:50.520000,embodies
0:06:50.520000,0:06:50.640000,IdleClips
0:06:50.520000,0:06:50.640000,the
0:06:50.640000,0:06:51.080000,IdleClips
0:06:50.640000,0:06:51.080000,best
0:06:51.080000,0:06:51.510000,IdleClips
0:06:51.270000,0:06:51.510000,this
0:06:51.510000,0:06:51.840000,IdleClips
0:06:51.510000,0:06:51.840000,country
0:06:51.840000,0:06:52.050000,IdleClips
0:06:51.840000,0:06:52.050000,has
0:06:52.050000,0:06:52.140000,IdleClips
0:06:52.050000,0:06:52.140000,to
0:06:52.140000,0:06:52.530000,IdleClips
0:06:52.140000,0:06:52.530000,offer
